Customer_ID,Items
CUST_312,"onions,wine,bread,pasta,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_313,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_314,"chicken,bread,fish,cheese,lettuce,turkey,butter,tomatoes,eggs,milk"
CUST_315,"beer,bread,pasta,sugar,chips,frozen_pizza,butter,soda,coffee,tomatoes,milk"
CUST_316,"bread,pasta,cookies,chips,frozen_pizza,soda,tomatoes,milk"
CUST_317,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_318,"wine,bread,pasta,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_319,"chicken,pork,bread,cookies,butter,beef,muffins,eggs,milk"
CUST_320,"chicken,bread,fish,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_321,"bread,frozen_vegetables,cookies,chips,soda,butter,milk"
CUST_322,"bread,sugar,grapes,turkey,eggs,milk"
CUST_323,"bread,cookies,butter,eggs,milk"
CUST_324,"chicken,bread,fish,cheese,lettuce,vinegar,cookies,pizza_dough,tomatoes,eggs,milk"
CUST_325,"chicken,bread,fish,cookies,butter,eggs,milk"
CUST_326,"pork,pasta,beans,rice,tomatoes,eggs"
CUST_327,"chicken,bread,fish,cheese,lettuce,cookies,grapes,butter,tomatoes,eggs,milk"
CUST_328,"ice_cream,juice,bread,nuts,cookies,butter,muffins,eggs,milk"
CUST_329,"onions,ice_cream,juice,chicken,carrots,pasta,cookies,oil,bananas,apples,beef,rice,muffins,tomatoes"
CUST_330,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,turkey,eggs,milk"
CUST_331,"bread,pasta,oil,rice,tomatoes,eggs,milk"
CUST_332,"chicken,bread,fish,butter,eggs,milk"
CUST_333,"onions,chicken,bread,carrots,bananas,apples,beef,butter,eggs,milk"
CUST_334,"chicken,bread,fish,pasta,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_335,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,eggs,milk"
CUST_336,"ice_cream,juice,carrots,cookies,bananas,apples,beef,tomatoes,eggs,bread,oil,rice,onions,water,beer,butter,chicken,pasta,milk"
CUST_337,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_338,"turkey,tomatoes,cheese,lettuce"
CUST_339,"wine,chicken,bread,fish,pasta,cheese,lettuce,frozen_vegetables,butter,coffee,tomatoes,eggs,milk"
CUST_340,"beer,frozen_pizza,coffee,pasta"
CUST_341,"chicken,bread,pasta,cookies,oil,beef,rice,butter,tomatoes,eggs,milk"
CUST_342,"chicken,beer,bread,fish,butter,eggs,milk"
CUST_343,"pasta,beans,sugar,bananas,rice,coffee,tomatoes"
CUST_344,"wine,crackers,bread,pasta,cookies,tomatoes,eggs,milk"
CUST_345,"onions,ice_cream,juice,chicken,carrots,pasta,cookies,oil,bananas,apples,beef,rice"
CUST_346,"onions,ice_cream,juice,strawberries,chicken,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes"
CUST_347,"onions,ice_cream,juice,chicken,carrots,cookies,bananas,apples,beef"
CUST_348,"bread,pasta,frozen_pizza,tomatoes,milk"
CUST_349,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,eggs,milk"
CUST_350,"wine,bread,pasta,cheese,lettuce,cookies,grapes,butter,tomatoes,eggs,milk"
CUST_351,"wine,bread,pasta,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_352,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_353,"beer,pasta,sugar,chips,frozen_pizza,soda,coffee"
CUST_354,"pork,pasta,beans,rice,eggs"
CUST_355,"ice_cream,juice,chicken,crackers,bread,pasta,cookies,oil,beef,rice,tomatoes,eggs,milk"
CUST_356,"chicken,bread,fish,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_357,"chicken,bread,fish,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_358,"chicken,bread,pasta,cookies,oil,beef,rice,butter,eggs,milk"
CUST_359,"chicken,crackers,bread,beef,eggs,milk"
CUST_360,"coffee,bananas"
CUST_361,"beer,pasta,sugar,chips,frozen_pizza,soda,coffee,tomatoes"
CUST_362,"pork,pasta,beans,cookies,rice,soda,tomatoes,eggs"
CUST_363,"pork,soda,eggs,cookies"
CUST_364,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,eggs,milk"
CUST_365,"wine,chicken,fish,pasta,cheese,lettuce,tomatoes"
CUST_366,"beer,bread,pasta,sugar,frozen_pizza,turkey,coffee,tomatoes,milk"
CUST_367,"wine,bread,pasta,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_368,"wine,bread,pasta,cookies,eggs,milk"
CUST_369,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,eggs,milk"
CUST_370,"beer,bread,sugar,cookies,chips,vinegar,soda,coffee,milk"
CUST_371,"chicken,bread,pasta,cookies,oil,beef,rice,butter,tomatoes,eggs,milk"
CUST_372,"bread,pasta,sugar,cookies,frozen_pizza,muffins,tomatoes,milk"
CUST_373,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,turkey,tomatoes,eggs,milk"
CUST_374,"onions,ice_cream,juice,strawberries,bread,carrots,cookies,bananas,apples,eggs,milk"
CUST_375,"juice,chicken,bread,fish,cheese,lettuce,tomatoes,eggs,milk"
CUST_376,"bread,pasta,frozen_pizza,pizza_dough,butter,tomatoes,milk"
CUST_377,"pork,pasta,beans,sugar,bananas,rice,turkey,coffee,tomatoes,eggs"
CUST_378,"bread,pasta,chips,frozen_pizza,soda,butter,milk"
CUST_379,"chicken,bread,fish,cheese,lettuce,tomatoes,eggs,milk"
CUST_380,"pork,coffee,bananas,eggs"
CUST_381,"pork,pasta,beans,bananas,rice,muffins,tomatoes,eggs"
CUST_382,"pork,pasta,beans,cookies,bananas,rice,soda,coffee,tomatoes,eggs"
CUST_383,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_384,"onions,carrots,lettuce,bananas,apples,coffee"
CUST_385,"pork,pasta,beans,sugar,bananas,muffins,rice,coffee,tomatoes,eggs"
CUST_386,"onions,ice_cream,juice,chicken,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes"
CUST_387,"beer,bread,butter,coffee,milk"
CUST_388,"turkey,tomatoes"
CUST_389,"ice_cream,juice,bread,pasta,cookies,pepper,oil,rice,tomatoes,eggs,milk"
CUST_390,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,tomatoes,eggs,milk"
CUST_391,"tomatoes,cheese,lettuce"
CUST_392,"beer,bread,cheese,lettuce,cookies,bacon,tomatoes,eggs,milk"
CUST_393,"onions,chicken,bread,carrots,oranges,chips,bananas,apples,beef,eggs,milk"
CUST_394,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_395,"pork,pasta,beans,sugar,bananas,rice,coffee,tomatoes,eggs"
CUST_396,"wine,bread,pasta,butter,tomatoes,eggs,milk"
CUST_397,"beer,bread,pasta,chips,frozen_pizza,butter,soda,coffee,tomatoes,milk"
CUST_398,"onions,carrots,pasta,grapes,oil,bananas,apples,rice"
CUST_399,"bread,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_400,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,tomatoes,eggs,milk"
CUST_401,"chicken,bread,beef,bacon,butter,eggs,milk"
CUST_402,"beer,pasta,oranges,frozen_pizza,turkey,coffee,tomatoes"
CUST_403,"beer,bread,sugar,chips,muffins,soda,coffee,milk"
CUST_404,"wine,chicken,bread,fish,pasta,cheese,lettuce,tomatoes,eggs,milk"
CUST_405,"onions,strawberries,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_406,"ice_cream,juice,strawberries,chicken,bread,pasta,cookies,oil,beef,rice,butter,tomatoes,eggs,milk"
CUST_407,"onions,ice_cream,juice,chicken,bread,carrots,cookies,butter,bananas,apples,beef,coffee,eggs,milk"
CUST_408,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_409,"wine,chicken,bread,fish,pasta,cheese,lettuce,tomatoes,eggs,milk"
CUST_410,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,tomatoes,eggs,milk"
CUST_411,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,turkey,eggs,milk"
CUST_412,"onions,chicken,bread,carrots,cookies,bananas,apples,beef,eggs,milk"
CUST_413,"bread,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_414,"bread,butter,eggs,milk"
CUST_415,"beer,bread,butter,coffee,milk"
CUST_416,"beer,bread,pasta,sugar,cookies,frozen_pizza,coffee,milk"
CUST_417,"beer,coffee,sugar"
CUST_418,"beer,bread,chips,butter,turkey,soda,coffee,milk"
CUST_419,"frozen_pizza,pasta"
CUST_420,"pork,pasta,beans,sugar,bananas,rice,coffee,eggs"
CUST_421,"onions,chicken,bread,carrots,cookies,bananas,apples,beef,eggs,milk"
CUST_422,"juice,beer,bread,sugar,cookies,coffee,milk"
CUST_423,"bread,pasta,oil,rice,butter,tomatoes,eggs,milk"
CUST_424,"bread,pasta,frozen_pizza,tomatoes,milk"
CUST_425,"ice_cream,juice,chicken,bread,cookies,beef,butter,eggs,milk"
CUST_426,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_427,"onions,yogurt,chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_428,"onions,bread,carrots,cookies,bananas,apples,butter,eggs,milk"
CUST_429,"wine,chicken,bread,fish,pasta,cheese,lettuce,oil,coffee,tomatoes,eggs,milk"
CUST_430,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_431,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_432,"chicken,bread,fish,cheese,lettuce,cookies,pizza_dough,turkey,tomatoes,eggs,milk"
CUST_433,"pork,pasta,beans,cookies,sugar,bananas,rice,soda,coffee,tomatoes,eggs"
CUST_434,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,tomatoes,eggs,milk"
CUST_435,"wine,bread,pasta,cheese,lettuce,cookies,muffins,tomatoes,eggs,milk"
CUST_436,"onions,chicken,carrots,pasta,oil,bananas,apples,beef,rice,tomatoes"
CUST_437,"beer,bread,sugar,cookies,chips,muffins,soda,coffee,milk"
CUST_438,"strawberries,chips"
CUST_439,"onions,chicken,bread,carrots,pasta,cookies,grapes,oil,bananas,apples,beef,rice,butter,eggs,milk"
CUST_440,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_441,"bread,pasta,frozen_pizza,butter,milk"
CUST_442,"onions,ice_cream,juice,chicken,crackers,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes"
CUST_443,"onions,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_444,"bread,pasta,frozen_pizza,butter,tomatoes,milk"
CUST_445,"salt,pork,pasta,beans,oranges,bananas,rice,coffee,tomatoes,eggs"
CUST_446,"bread,cookies,chips,grapes,soda,butter,milk"
CUST_447,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,muffins,eggs,milk"
CUST_448,"bread,pasta,cookies,frozen_pizza,oil,milk"
CUST_449,"wine,chicken,bread,fish,pasta,cheese,lettuce,tomatoes,eggs,milk"
CUST_450,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_451,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,eggs,milk"
CUST_452,"muffins,tomatoes,cheese,lettuce"
CUST_453,"pasta,beans,cookies,bananas,rice,soda,coffee,tomatoes"
CUST_454,"beer,bread,chips,muffins,soda,coffee,milk"
CUST_455,"pasta,beans,cookies,rice,soda,tomatoes"
CUST_456,"onions,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_457,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_458,"chicken,bread,fish,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_459,"bread,cheese,lettuce,cookies,muffins,tomatoes,eggs,milk"
CUST_460,"onions,bread,carrots,cookies,bananas,apples,butter,eggs,milk"
CUST_461,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,candy,eggs,milk"
CUST_462,"onions,chicken,bread,carrots,pasta,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_463,"onions,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_464,"ice_cream,chicken,bread,fish,pasta,cheese,lettuce,cookies,grapes,tomatoes,eggs,milk"
CUST_465,"wine,beer,bread,pasta,sugar,cookies,frozen_pizza,butter,muffins,coffee,tomatoes,milk"
CUST_466,"onions,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_467,"bread,cookies,chips,grapes,butter,soda,coffee,milk"
CUST_468,"ice_cream,beer,bread,cookies,chips,butter,soda,coffee,milk"
CUST_469,"pork,pasta,beans,rice,tomatoes,eggs"
CUST_470,"water,juice,strawberries,bread,chips,soda,butter,milk"
CUST_471,"beer,coffee,sugar"
CUST_472,"beer,bread,pasta,chips,frozen_pizza,butter,soda,coffee,tomatoes,milk"
CUST_473,"salt,pasta,beans,rice,tomatoes"
CUST_474,"chicken,bread,pasta,oil,beef,rice,butter,eggs,milk"
CUST_475,"chicken,bread,fish,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_476,"strawberries,bread,chips,soda,butter,milk"
CUST_477,"ice_cream,juice,chicken,pork,pasta,cookies,oil,beef,rice,tomatoes"
CUST_478,"beer,bread,fish,pasta,cookies,chips,frozen_pizza,butter,muffins,soda,coffee,milk"
CUST_479,"strawberries,chicken,bread,fish,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_480,"bread,butter,cookies,milk"
CUST_481,"wine,bread,pasta,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_482,"ice_cream,bread,pasta,cookies,frozen_pizza,turkey,butter,milk"
CUST_483,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_484,"juice,beer,bread,pasta,cookies,frozen_pizza,butter,muffins,soda,coffee,tomatoes,milk"
CUST_485,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_486,"beer,bread,pasta,frozen_pizza,coffee,milk"
CUST_487,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_488,"chicken,bread,fish,spinach,cookies,eggs,milk"
CUST_489,"ice_cream,juice,chicken,bread,pasta,cookies,oil,bananas,beef,rice,tomatoes,eggs,milk"
CUST_490,"onions,ice_cream,juice,chicken,crackers,bread,carrots,beans,cookies,bananas,apples,beef,eggs,milk"
CUST_491,"wine,bread,pasta,cookies,tomatoes,eggs,milk"
CUST_492,"salt,bread,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_493,"rice,muffins,pasta,beans"
CUST_494,"candy,flour,bread,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_495,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,eggs,milk"
CUST_496,"strawberries,bread,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_497,"onions,bread,carrots,bananas,apples,eggs,milk"
CUST_498,"onions,chicken,beer,bread,cream,carrots,pasta,oil,bananas,apples,beef,rice,eggs,milk"
CUST_499,"tomatoes,frozen_pizza,salt,pasta"
CUST_500,"chicken,fish,strawberries"
CUST_501,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_502,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,eggs,milk"
CUST_503,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,butter,tomatoes,eggs,milk"
CUST_504,"coffee,pizza_dough"
CUST_505,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_506,"onions,bread,carrots,cookies,bananas,apples,eggs,milk"
CUST_507,"pasta,beans,bananas,rice,coffee,tomatoes"
CUST_508,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_509,"wine,bread,pasta,cheese,lettuce,tomatoes,eggs,milk"
CUST_510,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_511,"beer,bread,pasta,chips,frozen_pizza,butter,soda,coffee,tomatoes,milk"
CUST_512,"pasta,beans,bananas,rice,turkey,coffee,tomatoes"
CUST_513,"beer,bread,sugar,butter,coffee,milk"
CUST_514,"pasta,beans,bananas,rice,coffee,tomatoes"
CUST_515,"beer,bread,cookies,chips,butter,soda,coffee,milk"
CUST_516,"onions,bread,carrots,pasta,cookies,oil,bananas,apples,rice,tomatoes,eggs,milk"
CUST_517,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_518,"onions,ice_cream,juice,bread,carrots,pasta,cookies,chips,oil,bananas,apples,rice,tomatoes,eggs,milk"
CUST_519,"wine,chicken,bread,fish,pasta,cheese,lettuce,turkey,tomatoes,eggs,milk"
CUST_520,"chicken,fish,cheese,lettuce,tomatoes"
CUST_521,"yogurt,chicken,bread,fish,turkey,butter,eggs,milk"
CUST_522,"beer,bread,sugar,cookies,grapes,coffee,milk"
CUST_523,"grapes,frozen_pizza,pasta"
CUST_524,"onions,ice_cream,juice,bread,carrots,cookies,bananas,apples,butter,eggs,milk"
CUST_525,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_526,"beer,bread,cookies,butter,coffee,milk"
CUST_527,"onions,bread,carrots,bananas,apples,butter,eggs,milk"
CUST_528,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_529,"beer,bread,pasta,chips,frozen_pizza,butter,soda,coffee,tomatoes,milk"
CUST_530,"frozen_pizza,pasta"
CUST_531,"wine,chicken,bread,fish,pasta,cheese,lettuce,carrots,cookies,muffins,tomatoes,eggs,milk"
CUST_532,"onions,ice_cream,juice,chicken,bread,carrots,cookies,grapes,bananas,apples,beef,butter,eggs,milk"
CUST_533,"chicken,fish,bread,cheese,lettuce,frozen_pizza,tomatoes"
CUST_534,"chicken,fish,cheese,lettuce,tomatoes"
CUST_535,"bread,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_536,"wine,chicken,bread,fish,pasta,cheese,lettuce,tomatoes,eggs,milk"
CUST_537,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oranges,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_538,"pork,pasta,beans,cookies,bananas,rice,soda,coffee,tomatoes,eggs"
CUST_539,"wine,chicken,fish,pasta,cheese,lettuce,tomatoes"
CUST_540,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,turkey,butter,tomatoes,eggs,milk"
CUST_541,"onions,ice_cream,juice,bread,carrots,pasta,cookies,oil,bananas,apples,rice,butter,tomatoes,eggs,milk"
CUST_542,"chicken,fish,cheese,lettuce,tomatoes"
CUST_543,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_544,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_545,"onions,chicken,carrots,bananas,apples,beef"
CUST_546,"bread,cookies,butter,eggs,milk"
CUST_547,"wine,chicken,bread,fish,pasta,cheese,lettuce,tomatoes,eggs,milk"
CUST_548,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_549,"bread,cheese,lettuce,oranges,cookies,frozen_pizza,butter,tomatoes,eggs,milk"
CUST_550,"beer,bread,cookies,coffee,milk"
CUST_551,"pasta,beans,bananas,rice,coffee"
CUST_552,"bread,butter,milk"
CUST_553,"beer,bread,pasta,chips,frozen_pizza,tea,soda,coffee,tomatoes,milk"
CUST_554,"soda,cookies"
CUST_555,"ice_cream,juice,chicken,bread,cookies,beef,muffins,eggs,milk"
CUST_556,"chicken,bread,fish,cheese,lettuce,tomatoes,eggs,milk"
CUST_557,"onions,ice_cream,juice,bread,carrots,pasta,cookies,grapes,oil,bananas,apples,rice,tomatoes,eggs,milk"
CUST_558,"bread,eggs,milk"
CUST_559,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_560,"onions,bread,carrots,pasta,cheese,oil,bananas,apples,rice,butter,eggs,milk"
CUST_561,"onions,ice_cream,juice,bread,carrots,cookies,bananas,apples,butter,eggs,milk"
CUST_562,"beer,bread,pasta,sugar,cookies,frozen_pizza,coffee,tomatoes,milk"
CUST_563,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,eggs,milk"
CUST_564,"pork,pasta,beans,bananas,rice,coffee,eggs"
CUST_565,"beer,bread,pasta,sugar,frozen_pizza,grapes,butter,coffee,tomatoes,milk"
CUST_566,"onions,chicken,bread,carrots,pasta,oil,bananas,apples,beef,rice,eggs,milk"
CUST_567,"chicken,fish,cheese,lettuce,tomatoes"
CUST_568,"wine,chicken,bread,fish,pasta,pizza_dough,tomatoes,eggs,milk"
CUST_569,"ice_cream,juice,bread,pasta,cookies,oil,rice,tomatoes,eggs,milk"
CUST_570,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_571,"chicken,bread,fish,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_572,"pork,pasta,beans,bananas,rice,coffee,tomatoes,eggs"
CUST_573,"ice_cream,juice,bread,pasta,cookies,oil,rice,turkey,tomatoes,eggs,milk"
CUST_574,"onions,chicken,bread,carrots,pasta,cookies,sugar,oil,bananas,apples,beef,rice,coffee,tomatoes,eggs,milk"
CUST_575,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_576,"chicken,bread,cookies,beef,eggs,milk"
CUST_577,"onions,ice_cream,juice,chicken,bread,frozen_vegetables,carrots,fish,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_578,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,eggs,milk"
CUST_579,"bread,cookies,milk"
CUST_580,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_581,"chicken,bread,fish,cheese,lettuce,cookies,grapes,butter,tomatoes,eggs,milk"
CUST_582,"onions,ice_cream,juice,bread,carrots,cookies,bananas,apples,eggs,milk"
CUST_583,"onions,ice_cream,juice,strawberries,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_584,"flour,bread,pasta,cookies,frozen_pizza,butter,tomatoes,milk"
CUST_585,"onions,ice_cream,juice,bread,carrots,cookies,bananas,apples,butter,eggs,milk"
CUST_586,"tomatoes,frozen_pizza,pasta"
CUST_587,"onions,ice_cream,juice,chicken,carrots,pasta,cookies,oil,bananas,apples,beef,rice,muffins,tomatoes"
CUST_588,"onions,ice_cream,juice,strawberries,bread,carrots,pasta,cookies,oil,bananas,apples,rice,butter,eggs,milk"
CUST_589,"bread,pasta,chips,frozen_pizza,soda,butter,milk"
CUST_590,"onions,bread,carrots,cookies,bananas,apples,eggs,milk"
CUST_591,"bread,pasta,cookies,chips,frozen_pizza,bananas,soda,butter,tomatoes,milk"
CUST_592,"pork,pasta,beans,cookies,bananas,rice,soda,coffee,eggs"
CUST_593,"onions,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_594,"tomatoes,frozen_pizza,pasta"
CUST_595,"chicken,bread,fish,cream,beans,grapes,eggs,milk"
CUST_596,"onions,bread,carrots,pasta,butter,oil,bananas,apples,rice,turkey,coffee,tomatoes,eggs,milk"
CUST_597,"bread,eggs,yogurt,milk"
CUST_598,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_599,"grapes,frozen_pizza,pasta,tomatoes"
CUST_600,"chicken,bread,fish,cheese,lettuce,cookies,muffins,tomatoes,eggs,milk"
CUST_601,"pasta,beans,cookies,bananas,rice,soda,coffee,tomatoes"
CUST_602,"chicken,bread,fish,beans,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_603,"bread,pasta,cookies,chips,frozen_pizza,soda,tomatoes,milk"
CUST_604,"rice,tomatoes,pasta,beans"
CUST_605,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,eggs,milk"
CUST_606,"turkey,tomatoes,cheese,lettuce"
CUST_607,"wine,chicken,bread,fish,pasta,cookies,butter,tomatoes,eggs,milk"
CUST_608,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,eggs,milk"
CUST_609,"ice_cream,juice,chicken,bread,pasta,cookies,oil,beef,rice,butter,eggs,milk"
CUST_610,"ice_cream,juice,chicken,bread,pasta,cookies,oil,beef,rice,butter,tomatoes,eggs,milk"
CUST_611,"frozen_pizza,coffee,bananas,strawberries"
CUST_612,"pasta,beans,sugar,bananas,rice,coffee,tomatoes"
CUST_613,"beer,bread,sugar,cookies,butter,coffee,milk"
CUST_614,"chicken,bread,fish,cookies,butter,eggs,milk"
CUST_615,"strawberries,pork,pasta,beans,rice,eggs"
CUST_616,"beer,bread,frozen_vegetables,pasta,chips,frozen_pizza,oil,soda,coffee,tomatoes,milk"
CUST_617,"wine,bread,pasta,sugar,grapes,bacon,butter,tomatoes,eggs,milk"
CUST_618,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,spinach,oil,bananas,apples,beef,rice,turkey,tomatoes,eggs,milk"
CUST_619,"onions,chicken,croissants,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,butter,tomatoes,eggs,milk"
CUST_620,"wine,chicken,bread,fish,pasta,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_621,"onions,ice_cream,juice,chicken,bread,carrots,pasta,cookies,butter,oil,bananas,apples,beef,rice,muffins,tomatoes,eggs,milk"
CUST_622,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,butter,eggs,milk"
CUST_623,"strawberries,chicken,fish,cheese,lettuce,beef,tomatoes"
CUST_624,"wine,bread,pasta,cheese,lettuce,cookies,tomatoes,eggs,milk"
CUST_625,"beer,bread,sugar,chips,soda,coffee,milk"
CUST_626,"onions,bread,carrots,cheese,cookies,bananas,apples,butter,eggs,milk"
CUST_627,"chicken,bread,fish,cheese,lettuce,turkey,butter,tomatoes,eggs,milk"
CUST_628,"bread,butter,milk"
CUST_629,"onions,chicken,bread,carrots,pasta,cookies,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
